Name,Value
Schedule,Mouse PAL Habituation 2 v2
Environment,Chamber1 [1]
Date/Time,28/01/2018 11:12:28
Database,Fmr1_PAL_2018
SessionId,9
Index,6
Version,N/A
MachineName,CI24689-2
SGuid,
Animal ID,341-blue
Application_Version,ABET II Touch 2.20.6316.18149
Max_Number_Trials,0
Max_Schedule_Time,1200
Schedule_Start_Time,2018-01-28T11:12:36.827

----------
Evnt_Time,Evnt_ID,Evnt_Name,Item_Name,Alias_Name,Group_ID,Num_Args,Arg1_Name,Arg1_Value,Arg2_Name,Arg2_Value,Arg3_Name,Arg3_Value,Arg4_Name,Arg4_Value,Arg5_Name,Arg5_Value
785.147,1,Condition Event,Feed again,,5,0,,,,,,,,,,
785.147,7,Pulse Output Event,Feeder #1,,5,1,Duration,0.28,,,,,,,,
785.147,3,Output On Event,TrayLight #1,,5,0,,,,,,,,,,
785.147,1,Condition Event,Pulse Tone if required 2,,5,0,,,,,,,,,,
785.147,7,Pulse Output Event,Sound_On #1,,5,1,Duration,1,,,,,,,,
785.147,21,Group Change Event,Group Change,,5,1,New Group,3,,,,,,,,
788.319,38,Input Transition On Event,BIRBeam #1,,3,0,,,,,,,,,,
789.005,38,Input Transition On Event,Tray #1,,3,0,,,,,,,,,,
789.006,1,Condition Event,Note Tray Entry,,3,0,,,,,,,,,,
789.006,4,Output Off Event,TrayLight #1,,3,0,,,,,,,,,,
789.006,16,Variable Event,Delay_Time,,3,1,Value,10,,,,,,,,
789.006,21,Group Change Event,Group Change,,3,1,New Group,4,,,,,,,,
791.812,39,Input Transition Off Event,Tray #1,,4,0,,,,,,,,,,
791.812,1,Condition Event,Start Delay,,4,0,,,,,,,,,,
791.812,29,Timer Event,Delay_Timer,,4,1,Value,0,,,,,,,,
791.812,16,Variable Event,_Trial_Counter,,4,1,Value,29,,,,,,,,
791.812,21,Group Change Event,Group Change,,4,1,New Group,5,,,,,,,,
792.114,38,Input Transition On Event,Tray #1,,5,0,,,,,,,,,,
792.795,39,Input Transition Off Event,Tray #1,,5,0,,,,,,,,,,
792.947,38,Input Transition On Event,Tray #1,,5,0,,,,,,,,,,
794.407,39,Input Transition Off Event,Tray #1,,5,0,,,,,,,,,,
795.884,39,Input Transition Off Event,BIRBeam #1,,5,0,,,,,,,,,,
796.163,38,Input Transition On Event,BIRBeam #1,,5,0,,,,,,,,,,
797.705,38,Input Transition On Event,Tray #1,,5,0,,,,,,,,,,
798.375,39,Input Transition Off Event,Tray #1,,5,0,,,,,,,,,,
798.73,39,Input Transition Off Event,BIRBeam #1,,5,0,,,,,,,,,,
799.256,38,Input Transition On Event,BIRBeam #1,,5,0,,,,,,,,,,
799.544,38,Input Transition On Event,Tray #1,,5,0,,,,,,,,,,
800.262,39,Input Transition Off Event,Tray #1,,5,0,,,,,,,,,,
801.812,1,Condition Event,Feed again,,5,0,,,,,,,,,,
801.812,7,Pulse Output Event,Feeder #1,,5,1,Duration,0.28,,,,,,,,
801.812,3,Output On Event,TrayLight #1,,5,0,,,,,,,,,,
801.812,1,Condition Event,Pulse Tone if required 2,,5,0,,,,,,,,,,
801.812,7,Pulse Output Event,Sound_On #1,,5,1,Duration,1,,,,,,,,
801.812,21,Group Change Event,Group Change,,5,1,New Group,3,,,,,,,,
803.463,39,Input Transition Off Event,BIRBeam #1,,3,0,,,,,,,,,,
805.85,38,Input Transition On Event,BIRBeam #1,,3,0,,,,,,,,,,
805.884,38,Input Transition On Event,Tray #1,,3,0,,,,,,,,,,
805.884,1,Condition Event,Note Tray Entry,,3,0,,,,,,,,,,
805.884,4,Output Off Event,TrayLight #1,,3,0,,,,,,,,,,
805.884,16,Variable Event,Delay_Time,,3,1,Value,10,,,,,,,,
805.884,21,Group Change Event,Group Change,,3,1,New Group,4,,,,,,,,
805.955,39,Input Transition Off Event,Tray #1,,4,0,,,,,,,,,,
805.955,1,Condition Event,Start Delay,,4,0,,,,,,,,,,
805.955,29,Timer Event,Delay_Timer,,4,1,Value,0,,,,,,,,
805.955,16,Variable Event,_Trial_Counter,,4,1,Value,30,,,,,,,,
805.955,21,Group Change Event,Group Change,,4,1,New Group,5,,,,,,,,
806.436,38,Input Transition On Event,Tray #1,,5,0,,,,,,,,,,
810.077,39,Input Transition Off Event,Tray #1,,5,0,,,,,,,,,,
810.147,38,Input Transition On Event,Tray #1,,5,0,,,,,,,,,,
810.158,39,Input Transition Off Event,Tray #1,,5,0,,,,,,,,,,
813.706,38,Input Transition On Event,Tray #1,,5,0,,,,,,,,,,
814.248,39,Input Transition Off Event,Tray #1,,5,0,,,,,,,,,,
815.207,39,Input Transition Off Event,BIRBeam #1,,5,0,,,,,,,,,,
815.627,38,Input Transition On Event,FIRBeam #1,,5,0,,,,,,,,,,
815.955,1,Condition Event,Feed again,,5,0,,,,,,,,,,
815.955,7,Pulse Output Event,Feeder #1,,5,1,Duration,0.28,,,,,,,,
815.955,3,Output On Event,TrayLight #1,,5,0,,,,,,,,,,
815.955,1,Condition Event,Pulse Tone if required 2,,5,0,,,,,,,,,,
815.955,7,Pulse Output Event,Sound_On #1,,5,1,Duration,1,,,,,,,,
815.955,21,Group Change Event,Group Change,,5,1,New Group,3,,,,,,,,
816.816,39,Input Transition Off Event,FIRBeam #1,,3,0,,,,,,,,,,
817.553,38,Input Transition On Event,BIRBeam #1,,3,0,,,,,,,,,,
818.005,38,Input Transition On Event,Tray #1,,3,0,,,,,,,,,,
818.005,1,Condition Event,Note Tray Entry,,3,0,,,,,,,,,,
818.005,4,Output Off Event,TrayLight #1,,3,0,,,,,,,,,,
818.005,16,Variable Event,Delay_Time,,3,1,Value,10,,,,,,,,
818.005,21,Group Change Event,Group Change,,3,1,New Group,4,,,,,,,,
821.614,39,Input Transition Off Event,Tray #1,,4,0,,,,,,,,,,
821.614,1,Condition Event,Start Delay,,4,0,,,,,,,,,,
821.614,29,Timer Event,Delay_Timer,,4,1,Value,0,,,,,,,,
821.614,16,Variable Event,_Trial_Counter,,4,1,Value,31,,,,,,,,
821.614,21,Group Change Event,Group Change,,4,1,New Group,5,,,,,,,,
822.326,39,Input Transition Off Event,BIRBeam #1,,5,0,,,,,,,,,,
823.441,38,Input Transition On Event,Tray #1,,5,0,,,,,,,,,,
823.538,38,Input Transition On Event,BIRBeam #1,,5,0,,,,,,,,,,
823.995,39,Input Transition Off Event,Tray #1,,5,0,,,,,,,,,,
824.102,38,Input Transition On Event,Tray #1,,5,0,,,,,,,,,,
824.348,39,Input Transition Off Event,Tray #1,,5,0,,,,,,,,,,
824.968,38,Input Transition On Event,Tray #1,,5,0,,,,,,,,,,
825.623,39,Input Transition Off Event,Tray #1,,5,0,,,,,,,,,,
825.794,38,Input Transition On Event,Tray #1,,5,0,,,,,,,,,,
825.881,39,Input Transition Off Event,Tray #1,,5,0,,,,,,,,,,
826.061,38,Input Transition On Event,Tray #1,,5,0,,,,,,,,,,
826.1,39,Input Transition Off Event,Tray #1,,5,0,,,,,,,,,,
828.63,39,Input Transition Off Event,BIRBeam #1,,5,0,,,,,,,,,,
828.922,38,Input Transition On Event,BIRBeam #1,,5,0,,,,,,,,,,
830.178,38,Input Transition On Event,Tray #1,,5,0,,,,,,,,,,
830.577,39,Input Transition Off Event,Tray #1,,5,0,,,,,,,,,,
831.61,39,Input Transition Off Event,BIRBeam #1,,5,0,,,,,,,,,,
831.614,1,Condition Event,Feed again,,5,0,,,,,,,,,,
831.614,7,Pulse Output Event,Feeder #1,,5,1,Duration,0.28,,,,,,,,
831.614,3,Output On Event,TrayLight #1,,5,0,,,,,,,,,,
831.614,1,Condition Event,Pulse Tone if required 2,,5,0,,,,,,,,,,
831.614,7,Pulse Output Event,Sound_On #1,,5,1,Duration,1,,,,,,,,
831.614,21,Group Change Event,Group Change,,5,1,New Group,3,,,,,,,,
832.01,38,Input Transition On Event,FIRBeam #1,,3,0,,,,,,,,,,
832.679,39,Input Transition Off Event,FIRBeam #1,,3,0,,,,,,,,,,
833.911,38,Input Transition On Event,BIRBeam #1,,3,0,,,,,,,,,,
834.399,38,Input Transition On Event,Tray #1,,3,0,,,,,,,,,,
834.4,1,Condition Event,Note Tray Entry,,3,0,,,,,,,,,,
834.4,4,Output Off Event,TrayLight #1,,3,0,,,,,,,,,,
834.4,16,Variable Event,Delay_Time,,3,1,Value,10,,,,,,,,
834.4,21,Group Change Event,Group Change,,3,1,New Group,4,,,,,,,,
838.871,39,Input Transition Off Event,Tray #1,,4,0,,,,,,,,,,
838.871,1,Condition Event,Start Delay,,4,0,,,,,,,,,,
838.871,29,Timer Event,Delay_Timer,,4,1,Value,0,,,,,,,,
838.871,16,Variable Event,_Trial_Counter,,4,1,Value,32,,,,,,,,
838.871,21,Group Change Event,Group Change,,4,1,New Group,5,,,,,,,,
839.869,38,Input Transition On Event,Tray #1,,5,0,,,,,,,,,,
848.621,39,Input Transition Off Event,Tray #1,,5,0,,,,,,,,,,
848.871,1,Condition Event,Feed again,,5,0,,,,,,,,,,
848.871,7,Pulse Output Event,Feeder #1,,5,1,Duration,0.28,,,,,,,,
848.871,3,Output On Event,TrayLight #1,,5,0,,,,,,,,,,
848.871,1,Condition Event,Pulse Tone if required 2,,5,0,,,,,,,,,,
848.871,7,Pulse Output Event,Sound_On #1,,5,1,Duration,1,,,,,,,,
848.871,21,Group Change Event,Group Change,,5,1,New Group,3,,,,,,,,
849.195,39,Input Transition Off Event,BIRBeam #1,,3,0,,,,,,,,,,
850.912,38,Input Transition On Event,BIRBeam #1,,3,0,,,,,,,,,,
851.571,38,Input Transition On Event,Tray #1,,3,0,,,,,,,,,,
851.571,1,Condition Event,Note Tray Entry,,3,0,,,,,,,,,,
851.571,4,Output Off Event,TrayLight #1,,3,0,,,,,,,,,,
851.571,16,Variable Event,Delay_Time,,3,1,Value,10,,,,,,,,
851.571,21,Group Change Event,Group Change,,3,1,New Group,4,,,,,,,,
856.156,39,Input Transition Off Event,Tray #1,,4,0,,,,,,,,,,
856.157,1,Condition Event,Start Delay,,4,0,,,,,,,,,,
856.157,29,Timer Event,Delay_Timer,,4,1,Value,0,,,,,,,,
856.157,16,Variable Event,_Trial_Counter,,4,1,Value,33,,,,,,,,
856.157,21,Group Change Event,Group Change,,4,1,New Group,5,,,,,,,,
858.354,38,Input Transition On Event,Tray #1,,5,0,,,,,,,,,,
859.823,39,Input Transition Off Event,Tray #1,,5,0,,,,,,,,,,
859.991,38,Input Transition On Event,Tray #1,,5,0,,,,,,,,,,
860.298,39,Input Transition Off Event,Tray #1,,5,0,,,,,,,,,,
860.626,38,Input Transition On Event,Tray #1,,5,0,,,,,,,,,,
860.854,39,Input Transition Off Event,Tray #1,,5,0,,,,,,,,,,
861.956,38,Input Transition On Event,Tray #1,,5,0,,,,,,,,,,
864.309,39,Input Transition Off Event,Tray #1,,5,0,,,,,,,,,,
865.513,39,Input Transition Off Event,BIRBeam #1,,5,0,,,,,,,,,,
866.157,1,Condition Event,Feed again,,5,0,,,,,,,,,,
866.157,7,Pulse Output Event,Feeder #1,,5,1,Duration,0.28,,,,,,,,
866.157,3,Output On Event,TrayLight #1,,5,0,,,,,,,,,,
866.157,1,Condition Event,Pulse Tone if required 2,,5,0,,,,,,,,,,
866.157,7,Pulse Output Event,Sound_On #1,,5,1,Duration,1,,,,,,,,
866.157,21,Group Change Event,Group Change,,5,1,New Group,3,,,,,,,,
868.08,38,Input Transition On Event,BIRBeam #1,,3,0,,,,,,,,,,
868.531,38,Input Transition On Event,Tray #1,,3,0,,,,,,,,,,
868.531,1,Condition Event,Note Tray Entry,,3,0,,,,,,,,,,
868.531,4,Output Off Event,TrayLight #1,,3,0,,,,,,,,,,
868.531,16,Variable Event,Delay_Time,,3,1,Value,10,,,,,,,,
868.531,21,Group Change Event,Group Change,,3,1,New Group,4,,,,,,,,
872.906,39,Input Transition Off Event,Tray #1,,4,0,,,,,,,,,,
872.906,1,Condition Event,Start Delay,,4,0,,,,,,,,,,
872.906,29,Timer Event,Delay_Timer,,4,1,Value,0,,,,,,,,
872.906,16,Variable Event,_Trial_Counter,,4,1,Value,34,,,,,,,,
872.906,21,Group Change Event,Group Change,,4,1,New Group,5,,,,,,,,
873.757,39,Input Transition Off Event,BIRBeam #1,,5,0,,,,,,,,,,
882.906,1,Condition Event,Feed again,,5,0,,,,,,,,,,
882.906,7,Pulse Output Event,Feeder #1,,5,1,Duration,0.28,,,,,,,,
882.906,3,Output On Event,TrayLight #1,,5,0,,,,,,,,,,
882.906,1,Condition Event,Pulse Tone if required 2,,5,0,,,,,,,,,,
882.906,7,Pulse Output Event,Sound_On #1,,5,1,Duration,1,,,,,,,,
882.906,21,Group Change Event,Group Change,,5,1,New Group,3,,,,,,,,
883.591,38,Input Transition On Event,BIRBeam #1,,3,0,,,,,,,,,,
885.546,38,Input Transition On Event,Tray #1,,3,0,,,,,,,,,,
885.546,1,Condition Event,Note Tray Entry,,3,0,,,,,,,,,,
885.546,4,Output Off Event,TrayLight #1,,3,0,,,,,,,,,,
885.546,16,Variable Event,Delay_Time,,3,1,Value,10,,,,,,,,
885.546,21,Group Change Event,Group Change,,3,1,New Group,4,,,,,,,,
888.184,39,Input Transition Off Event,Tray #1,,4,0,,,,,,,,,,
888.184,1,Condition Event,Start Delay,,4,0,,,,,,,,,,
888.184,29,Timer Event,Delay_Timer,,4,1,Value,0,,,,,,,,
888.184,16,Variable Event,_Trial_Counter,,4,1,Value,35,,,,,,,,
888.184,21,Group Change Event,Group Change,,4,1,New Group,5,,,,,,,,
888.367,38,Input Transition On Event,Tray #1,,5,0,,,,,,,,,,
888.579,39,Input Transition Off Event,Tray #1,,5,0,,,,,,,,,,
890.522,39,Input Transition Off Event,BIRBeam #1,,5,0,,,,,,,,,,
891.969,38,Input Transition On Event,BIRBeam #1,,5,0,,,,,,,,,,
892.466,38,Input Transition On Event,Tray #1,,5,0,,,,,,,,,,
892.826,39,Input Transition Off Event,Tray #1,,5,0,,,,,,,,,,
894.281,39,Input Transition Off Event,BIRBeam #1,,5,0,,,,,,,,,,
895.087,38,Input Transition On Event,BIRBeam #1,,5,0,,,,,,,,,,
895.214,38,Input Transition On Event,Tray #1,,5,0,,,,,,,,,,
895.833,39,Input Transition Off Event,Tray #1,,5,0,,,,,,,,,,
897.428,38,Input Transition On Event,Tray #1,,5,0,,,,,,,,,,
897.462,39,Input Transition Off Event,Tray #1,,5,0,,,,,,,,,,
898.171,39,Input Transition Off Event,BIRBeam #1,,5,0,,,,,,,,,,
898.184,1,Condition Event,Feed again,,5,0,,,,,,,,,,
898.184,7,Pulse Output Event,Feeder #1,,5,1,Duration,0.28,,,,,,,,
898.184,3,Output On Event,TrayLight #1,,5,0,,,,,,,,,,
898.184,1,Condition Event,Pulse Tone if required 2,,5,0,,,,,,,,,,
898.184,7,Pulse Output Event,Sound_On #1,,5,1,Duration,1,,,,,,,,
898.184,21,Group Change Event,Group Change,,5,1,New Group,3,,,,,,,,
898.804,38,Input Transition On Event,FIRBeam #1,,3,0,,,,,,,,,,
900.926,39,Input Transition Off Event,FIRBeam #1,,3,0,,,,,,,,,,
901.121,38,Input Transition On Event,BIRBeam #1,,3,0,,,,,,,,,,
901.663,38,Input Transition On Event,Tray #1,,3,0,,,,,,,,,,
901.664,1,Condition Event,Note Tray Entry,,3,0,,,,,,,,,,
901.664,4,Output Off Event,TrayLight #1,,3,0,,,,,,,,,,
901.664,16,Variable Event,Delay_Time,,3,1,Value,10,,,,,,,,
901.664,21,Group Change Event,Group Change,,3,1,New Group,4,,,,,,,,
905.066,39,Input Transition Off Event,Tray #1,,4,0,,,,,,,,,,
905.067,1,Condition Event,Start Delay,,4,0,,,,,,,,,,
905.067,29,Timer Event,Delay_Timer,,4,1,Value,0,,,,,,,,
905.067,16,Variable Event,_Trial_Counter,,4,1,Value,36,,,,,,,,
905.067,21,Group Change Event,Group Change,,4,1,New Group,5,,,,,,,,
906.218,39,Input Transition Off Event,BIRBeam #1,,5,0,,,,,,,,,,
907.092,38,Input Transition On Event,FIRBeam #1,,5,0,,,,,,,,,,
913.811,39,Input Transition Off Event,FIRBeam #1,,5,0,,,,,,,,,,
914.165,38,Input Transition On Event,FIRBeam #1,,5,0,,,,,,,,,,
915.067,1,Condition Event,Feed again,,5,0,,,,,,,,,,
915.067,7,Pulse Output Event,Feeder #1,,5,1,Duration,0.28,,,,,,,,
915.067,3,Output On Event,TrayLight #1,,5,0,,,,,,,,,,
915.067,1,Condition Event,Pulse Tone if required 2,,5,0,,,,,,,,,,
915.067,7,Pulse Output Event,Sound_On #1,,5,1,Duration,1,,,,,,,,
915.067,21,Group Change Event,Group Change,,5,1,New Group,3,,,,,,,,
915.072,39,Input Transition Off Event,FIRBeam #1,,3,0,,,,,,,,,,
915.436,38,Input Transition On Event,BIRBeam #1,,3,0,,,,,,,,,,
915.896,38,Input Transition On Event,Tray #1,,3,0,,,,,,,,,,
915.896,1,Condition Event,Note Tray Entry,,3,0,,,,,,,,,,
915.896,4,Output Off Event,TrayLight #1,,3,0,,,,,,,,,,
915.896,16,Variable Event,Delay_Time,,3,1,Value,10,,,,,,,,
915.896,21,Group Change Event,Group Change,,3,1,New Group,4,,,,,,,,
918.411,39,Input Transition Off Event,Tray #1,,4,0,,,,,,,,,,
918.411,1,Condition Event,Start Delay,,4,0,,,,,,,,,,
918.411,29,Timer Event,Delay_Timer,,4,1,Value,0,,,,,,,,
918.411,16,Variable Event,_Trial_Counter,,4,1,Value,37,,,,,,,,
918.411,21,Group Change Event,Group Change,,4,1,New Group,5,,,,,,,,
918.821,39,Input Transition Off Event,BIRBeam #1,,5,0,,,,,,,,,,
921.839,38,Input Transition On Event,BIRBeam #1,,5,0,,,,,,,,,,
922.505,38,Input Transition On Event,Tray #1,,5,0,,,,,,,,,,
923.407,39,Input Transition Off Event,Tray #1,,5,0,,,,,,,,,,
924.633,39,Input Transition Off Event,BIRBeam #1,,5,0,,,,,,,,,,
925.125,38,Input Transition On Event,FIRBeam #1,,5,0,,,,,,,,,,
926.233,39,Input Transition Off Event,FIRBeam #1,,5,0,,,,,,,,,,
927.482,38,Input Transition On Event,FIRBeam #1,,5,0,,,,,,,,,,
928.042,39,Input Transition Off Event,FIRBeam #1,,5,0,,,,,,,,,,
928.205,38,Input Transition On Event,BIRBeam #1,,5,0,,,,,,,,,,
928.411,1,Condition Event,Feed again,,5,0,,,,,,,,,,
928.411,7,Pulse Output Event,Feeder #1,,5,1,Duration,0.28,,,,,,,,
928.411,3,Output On Event,TrayLight #1,,5,0,,,,,,,,,,
928.411,1,Condition Event,Pulse Tone if required 2,,5,0,,,,,,,,,,
928.411,7,Pulse Output Event,Sound_On #1,,5,1,Duration,1,,,,,,,,
928.411,21,Group Change Event,Group Change,,5,1,New Group,3,,,,,,,,
929.229,38,Input Transition On Event,Tray #1,,3,0,,,,,,,,,,
929.23,1,Condition Event,Note Tray Entry,,3,0,,,,,,,,,,
929.23,4,Output Off Event,TrayLight #1,,3,0,,,,,,,,,,
929.23,16,Variable Event,Delay_Time,,3,1,Value,10,,,,,,,,
929.23,21,Group Change Event,Group Change,,3,1,New Group,4,,,,,,,,
931.912,39,Input Transition Off Event,Tray #1,,4,0,,,,,,,,,,
931.912,1,Condition Event,Start Delay,,4,0,,,,,,,,,,
931.912,29,Timer Event,Delay_Timer,,4,1,Value,0,,,,,,,,
931.912,16,Variable Event,_Trial_Counter,,4,1,Value,38,,,,,,,,
931.912,21,Group Change Event,Group Change,,4,1,New Group,5,,,,,,,,
932.575,38,Input Transition On Event,Tray #1,,5,0,,,,,,,,,,
932.744,39,Input Transition Off Event,Tray #1,,5,0,,,,,,,,,,
933.037,38,Input Transition On Event,Tray #1,,5,0,,,,,,,,,,
933.944,39,Input Transition Off Event,Tray #1,,5,0,,,,,,,,,,
936.096,38,Input Transition On Event,Tray #1,,5,0,,,,,,,,,,
938.25,39,Input Transition Off Event,Tray #1,,5,0,,,,,,,,,,
938.264,38,Input Transition On Event,Tray #1,,5,0,,,,,,,,,,
938.285,39,Input Transition Off Event,Tray #1,,5,0,,,,,,,,,,
940.384,39,Input Transition Off Event,BIRBeam #1,,5,0,,,,,,,,,,
940.732,38,Input Transition On Event,FIRBeam #1,,5,0,,,,,,,,,,
941.912,1,Condition Event,Feed again,,5,0,,,,,,,,,,
941.912,7,Pulse Output Event,Feeder #1,,5,1,Duration,0.28,,,,,,,,
941.912,3,Output On Event,TrayLight #1,,5,0,,,,,,,,,,
941.912,1,Condition Event,Pulse Tone if required 2,,5,0,,,,,,,,,,
941.912,7,Pulse Output Event,Sound_On #1,,5,1,Duration,1,,,,,,,,
941.912,21,Group Change Event,Group Change,,5,1,New Group,3,,,,,,,,
942.892,30,Touch Down Event,Bussey Mouse Operant Mode 3 x 1 x low,,3,4,Position,3,Image 1,0,CoordX,56,CoordY,219,,
942.97,31,Touch Up Event,Bussey Mouse Operant Mode 3 x 1 x low,,3,4,Position,3,Image 1,0,CoordX,56,CoordY,219,,
943.07,30,Touch Down Event,Bussey Mouse Operant Mode 3 x 1 x low,,3,4,Position,3,Image 1,0,CoordX,129,CoordY,219,,
943.115,39,Input Transition Off Event,FIRBeam #1,,3,0,,,,,,,,,,
944.076,31,Touch Up Event,Bussey Mouse Operant Mode 3 x 1 x low,,3,4,Position,3,Image 1,0,CoordX,199,CoordY,219,,
945.565,38,Input Transition On Event,FIRBeam #1,,3,0,,,,,,,,,,
947.009,39,Input Transition Off Event,FIRBeam #1,,3,0,,,,,,,,,,
948.207,38,Input Transition On Event,FIRBeam #1,,3,0,,,,,,,,,,
948.784,39,Input Transition Off Event,FIRBeam #1,,3,0,,,,,,,,,,
949.064,38,Input Transition On Event,BIRBeam #1,,3,0,,,,,,,,,,
949.539,38,Input Transition On Event,Tray #1,,3,0,,,,,,,,,,
949.54,1,Condition Event,Note Tray Entry,,3,0,,,,,,,,,,
949.54,4,Output Off Event,TrayLight #1,,3,0,,,,,,,,,,
949.54,16,Variable Event,Delay_Time,,3,1,Value,10,,,,,,,,
949.54,21,Group Change Event,Group Change,,3,1,New Group,4,,,,,,,,
952.131,39,Input Transition Off Event,Tray #1,,4,0,,,,,,,,,,
952.132,1,Condition Event,Start Delay,,4,0,,,,,,,,,,
952.132,29,Timer Event,Delay_Timer,,4,1,Value,0,,,,,,,,
952.132,16,Variable Event,_Trial_Counter,,4,1,Value,39,,,,,,,,
952.132,21,Group Change Event,Group Change,,4,1,New Group,5,,,,,,,,
953.487,39,Input Transition Off Event,BIRBeam #1,,5,0,,,,,,,,,,
953.573,38,Input Transition On Event,BIRBeam #1,,5,0,,,,,,,,,,
954.168,39,Input Transition Off Event,BIRBeam #1,,5,0,,,,,,,,,,
954.792,38,Input Transition On Event,FIRBeam #1,,5,0,,,,,,,,,,
956.004,39,Input Transition Off Event,FIRBeam #1,,5,0,,,,,,,,,,
957.586,38,Input Transition On Event,FIRBeam #1,,5,0,,,,,,,,,,
962.132,1,Condition Event,Feed again,,5,0,,,,,,,,,,
962.132,7,Pulse Output Event,Feeder #1,,5,1,Duration,0.28,,,,,,,,
962.132,3,Output On Event,TrayLight #1,,5,0,,,,,,,,,,
962.132,1,Condition Event,Pulse Tone if required 2,,5,0,,,,,,,,,,
962.132,7,Pulse Output Event,Sound_On #1,,5,1,Duration,1,,,,,,,,
962.132,21,Group Change Event,Group Change,,5,1,New Group,3,,,,,,,,
964.167,39,Input Transition Off Event,FIRBeam #1,,3,0,,,,,,,,,,
964.477,38,Input Transition On Event,BIRBeam #1,,3,0,,,,,,,,,,
964.788,38,Input Transition On Event,Tray #1,,3,0,,,,,,,,,,
964.788,1,Condition Event,Note Tray Entry,,3,0,,,,,,,,,,
964.788,4,Output Off Event,TrayLight #1,,3,0,,,,,,,,,,
964.788,16,Variable Event,Delay_Time,,3,1,Value,10,,,,,,,,
964.788,21,Group Change Event,Group Change,,3,1,New Group,4,,,,,,,,
968.112,39,Input Transition Off Event,Tray #1,,4,0,,,,,,,,,,
968.112,1,Condition Event,Start Delay,,4,0,,,,,,,,,,
968.112,29,Timer Event,Delay_Timer,,4,1,Value,0,,,,,,,,
968.112,16,Variable Event,_Trial_Counter,,4,1,Value,40,,,,,,,,
968.112,21,Group Change Event,Group Change,,4,1,New Group,5,,,,,,,,
968.578,39,Input Transition Off Event,BIRBeam #1,,5,0,,,,,,,,,,
969.686,38,Input Transition On Event,BIRBeam #1,,5,0,,,,,,,,,,
970.087,38,Input Transition On Event,Tray #1,,5,0,,,,,,,,,,
971.105,39,Input Transition Off Event,Tray #1,,5,0,,,,,,,,,,
971.456,38,Input Transition On Event,Tray #1,,5,0,,,,,,,,,,
971.545,39,Input Transition Off Event,Tray #1,,5,0,,,,,,,,,,
971.571,38,Input Transition On Event,Tray #1,,5,0,,,,,,,,,,
972.076,39,Input Transition Off Event,Tray #1,,5,0,,,,,,,,,,
972.699,39,Input Transition Off Event,BIRBeam #1,,5,0,,,,,,,,,,
974.611,38,Input Transition On Event,Tray #1,,5,0,,,,,,,,,,
974.74,38,Input Transition On Event,BIRBeam #1,,5,0,,,,,,,,,,
975.546,39,Input Transition Off Event,Tray #1,,5,0,,,,,,,,,,
977.085,39,Input Transition Off Event,BIRBeam #1,,5,0,,,,,,,,,,
977.7,38,Input Transition On Event,FIRBeam #1,,5,0,,,,,,,,,,
978.112,1,Condition Event,Feed again,,5,0,,,,,,,,,,
978.112,7,Pulse Output Event,Feeder #1,,5,1,Duration,0.28,,,,,,,,
978.112,3,Output On Event,TrayLight #1,,5,0,,,,,,,,,,
978.112,1,Condition Event,Pulse Tone if required 2,,5,0,,,,,,,,,,
978.112,7,Pulse Output Event,Sound_On #1,,5,1,Duration,1,,,,,,,,
978.112,21,Group Change Event,Group Change,,5,1,New Group,3,,,,,,,,
978.481,39,Input Transition Off Event,FIRBeam #1,,3,0,,,,,,,,,,
979.836,38,Input Transition On Event,FIRBeam #1,,3,0,,,,,,,,,,
980.158,39,Input Transition Off Event,FIRBeam #1,,3,0,,,,,,,,,,
980.358,38,Input Transition On Event,BIRBeam #1,,3,0,,,,,,,,,,
980.76,38,Input Transition On Event,Tray #1,,3,0,,,,,,,,,,
980.76,1,Condition Event,Note Tray Entry,,3,0,,,,,,,,,,
980.76,4,Output Off Event,TrayLight #1,,3,0,,,,,,,,,,
980.76,16,Variable Event,Delay_Time,,3,1,Value,10,,,,,,,,
980.76,21,Group Change Event,Group Change,,3,1,New Group,4,,,,,,,,
983.555,39,Input Transition Off Event,Tray #1,,4,0,,,,,,,,,,
983.555,1,Condition Event,Start Delay,,4,0,,,,,,,,,,
983.555,29,Timer Event,Delay_Timer,,4,1,Value,0,,,,,,,,
983.555,16,Variable Event,_Trial_Counter,,4,1,Value,41,,,,,,,,
983.555,21,Group Change Event,Group Change,,4,1,New Group,5,,,,,,,,
985.485,39,Input Transition Off Event,BIRBeam #1,,5,0,,,,,,,,,,
988.259,38,Input Transition On Event,BIRBeam #1,,5,0,,,,,,,,,,
990.391,38,Input Transition On Event,Tray #1,,5,0,,,,,,,,,,
990.738,39,Input Transition Off Event,Tray #1,,5,0,,,,,,,,,,
991.237,39,Input Transition Off Event,BIRBeam #1,,5,0,,,,,,,,,,
993.555,1,Condition Event,Feed again,,5,0,,,,,,,,,,
993.555,7,Pulse Output Event,Feeder #1,,5,1,Duration,0.28,,,,,,,,
993.555,3,Output On Event,TrayLight #1,,5,0,,,,,,,,,,
993.555,1,Condition Event,Pulse Tone if required 2,,5,0,,,,,,,,,,
993.555,7,Pulse Output Event,Sound_On #1,,5,1,Duration,1,,,,,,,,
993.555,21,Group Change Event,Group Change,,5,1,New Group,3,,,,,,,,
993.986,38,Input Transition On Event,FIRBeam #1,,3,0,,,,,,,,,,
995.054,39,Input Transition Off Event,FIRBeam #1,,3,0,,,,,,,,,,
